Price,X2,X3,X4,X5,X6,ID,Currency
397314.34975,C_C,VS2,63.4,60,NA,33992,JPY
2845,B_C,SI2,59.3,61,1.27,3648,GBP
3569.8382638,E_R,SI1,61.5,56,NA,7321,USD
397454.0033,D_X,NA,60.2,59,0.72,45072,JPY
397454.0033,C_C,I1,64.2,61,NA,29824,JPY
3569.8382638,E_A,SI1,59.1,59,0.73,47613,USD
4695.419026,E_A,SI1,61.6,57,0.7,29382,AUD
2846,C_X,VS2,59.1,61,0.7,45277,GBP
3342.649768,B_A,NA,62.9,59,NA,39147,EUR
4695.419026,B_Y,NA,61.3,60,NA,48491,AUD
2846,B_Y,VS1,61.4,58,0.77,15814,GBP
3343.824276,D_C,SI1,61.2,57,0.84,24616,EUR
4697.068857,B_R,SI1,61.1,59,0.76,1983,AUD
3344.998784,D_Y,VVS2,62.9,59,0.7,43751,EUR
397733.3104,E_R,VVS2,61.5,55,0.54,38319,JPY
3572.3469344,A_R,SI2,64.6,57,0.75,46068,USD
3346.173292,C_A,SI1,64.1,54,0.79,4142,EUR
2849,D_A,NA,63.1,58,0.74,17139,GBP
2850,D_A,VS2,61,60,0.7,47272,GBP
3347.3478,E_X,VS2,60.8,59,0.7,45755,EUR
3574.855605,E_P,NA,61.5,56,NA,53235,USD
2850,D_C,I1,63.1,60,1.2,47169,GBP
398152.27105,D_X,SI1,63.4,57,0.8,41394,JPY
3348.522308,E_R,VS1,62.1,56,0.66,5147,EUR
398152.27105,D_X,SI2,61,63,0.87,32771,JPY
398152.27105,B_C,NA,62.7,59,0.86,32359,JPY
398152.27105,E_X,SI1,61,57,0.74,6027,JPY
398291.9246,E_T,VS1,61.5,57,NA,20011,JPY
3349.696816,E_Y,SI1,61.3,55,0.74,23219,EUR
4705.318012,E_A,SI1,62.7,55,0.73,47244,AUD
3577.3642756,D_T,NA,63.5,57,NA,16033,USD
398431.57815,B_T,VS1,61.9,58,0.82,43930,JPY
4708.617674,D_C,VS1,61.9,57.1,NA,25231,AUD
2854,D_A,NA,62.4,56,0.7,45981,GBP
398571.2317,B_C,I1,59.1,61,NA,3836,JPY
3352.045832,B_A,NA,62,57,NA,39470,EUR
3352.045832,A_P,VS2,64.4,62,NA,46443,EUR
3579.8729462,A_P,NA,65.4,60,NA,15749,USD
3352.045832,A_C,SI1,65.8,58,0.91,41213,EUR
4708.617674,B_X,VVS2,61.7,57,NA,16199,AUD
4710.267505,C_P,NA,63.6,57,NA,31897,AUD
3581.1272815,A_A,SI2,53.3,67,0.98,1152,USD
398850.5388,A_T,SI1,53,63,1.02,35291,JPY
3582.3816168,A_Y,SI2,67.8,61,NA,33099,USD
2856,E_C,NA,61.6,55,1.02,35278,GBP
398850.5388,E_X,VVS2,60.8,57,0.6,38282,JPY
3354.394848,E_Y,NA,61.6,56,0.8,16202,EUR
3354.394848,A_T,NA,67.9,62,1,52204,EUR
917.306036,E_A,VS1,62.3,57,0.26,6142,AUD
917.306036,E_A,VS1,62.1,56,0.26,32077,AUD
77647.3738,E_C,SI1,61.9,55,0.36,49665,JPY
697.4104268,C_Y,VS2,57.5,61,0.34,15783,USD
77647.3738,C_A,SI1,63.3,57,0.34,6397,JPY
917.306036,C_A,SI1,63.5,55,NA,51031,AUD
697.4104268,C_A,NA,63.4,55,0.34,34532,USD
917.306036,D_Y,VS2,59.6,62,0.34,629,AUD
653.026448,E_A,SI1,62.2,54,0.34,2217,EUR
918.955867,E_T,VVS1,61.6,55,0.31,43674,AUD
918.955867,E_T,VVS1,61.3,56,0.31,22146,AUD
918.955867,E_T,VVS1,62,54,0.31,42706,AUD
918.955867,E_T,VVS1,62.7,53,NA,17074,AUD
654.200956,E_T,VVS1,62.2,53,0.31,23792,EUR
918.955867,E_Y,VS2,62.2,53.6,0.31,20728,AUD
698.6647621,E_C,NA,61.6,54.8,NA,136,USD
654.200956,E_C,VS1,61.8,54.2,NA,30879,EUR
557,B_Y,SI2,59.4,59,NA,13820,GBP
654.200956,B_X,NA,62.3,58,0.33,15048,EUR
557,B_P,VS1,61.5,61,0.33,6466,GBP
557,E_T,SI1,63,57,0.33,44571,GBP
557,B_T,SI1,60.4,59,NA,29317,GBP
3582.3816168,A_C,SI2,66.1,56,1,47620,USD
398850.5388,B_X,NA,61,58,0.77,49503,JPY
3355.569356,C_A,NA,60.1,63,0.7,29332,EUR
3355.569356,D_Y,SI2,63.1,58,0.9,16559,EUR
3355.569356,E_A,SI1,62.3,57,0.72,42514,EUR
4713.567167,B_T,VS2,61.9,59,NA,47270,AUD
4715.216998,E_Y,NA,62.1,56,NA,21186,AUD
4715.216998,D_X,SI1,61.3,57,0.81,1617,AUD
4715.216998,D_X,SI1,61.7,57,0.81,7750,AUD
4715.216998,B_A,VS2,61,60,0.71,7725,AUD
3356.743864,B_P,SI1,62.9,58,0.92,17876,EUR
2858,E_A,SI1,62.7,54,0.76,31370,GBP
2858,B_R,NA,60.4,62,0.71,17727,GBP
3356.743864,A_Y,NA,64.5,56,0.9,8548,EUR
3356.743864,A_R,VS2,56.9,65,0.71,4008,EUR
4716.866829,B_X,VS1,60.9,60,NA,30882,AUD
399269.49945,E_Y,VS1,61.5,56,NA,10992,JPY
399269.49945,B_R,NA,59.6,61,0.7,47306,JPY
3357.918372,A_X,VS1,55.8,70,0.75,15130,EUR
399269.49945,B_A,SI2,59.2,60,0.83,2955,JPY
399409.153,D_X,VS2,61.3,61,0.71,50097,JPY
399409.153,D_P,NA,63.6,58,0.9,47271,JPY
3359.09288,B_R,NA,62.9,57,0.71,46911,EUR
3587.398958,E_X,VVS1,61.4,57,0.53,46755,USD
2861,B_R,SI1,60.7,58,0.71,21024,GBP
4720.166491,E_Y,VVS2,61.6,56,0.62,49916,AUD
399548.80655,E_Y,VVS2,61.6,56,0.62,24305,JPY
2861,A_X,IF,60.1,61,0.62,35880,GBP
3588.6532933,B_R,NA,61,58,0.66,37910,USD
4721.816322,D_X,SI1,62.6,58,NA,39498,AUD
3361.441896,D_R,SI2,62.5,59,0.8,49011,EUR
2862,D_A,NA,58.7,63,0.7,13651,GBP
3589.9076286,B_A,VS2,59.5,59,NA,26952,USD
399688.4601,B_A,I1,60.9,57,1.22,5355,JPY
3361.441896,A_A,SI2,67.6,57,1.01,6530,EUR
4723.466153,C_T,VS2,64.3,58,0.91,34955,AUD
3362.616404,E_R,SI1,60.8,56,NA,10733,EUR
4723.466153,B_X,NA,62.3,59,0.84,2534,AUD
2863,B_R,SI1,61,61,0.71,36016,GBP
4723.466153,B_C,VVS2,61.5,62,NA,32476,AUD
2863,B_A,NA,59.1,61,NA,17999,GBP
2863,E_X,VS2,59.5,57,0.72,9753,GBP
2863,E_A,VS2,61,55,0.71,4801,GBP
3592.4162992,E_A,SI2,60.3,57,0.81,8178,USD
3364.96542,D_T,VS2,61.6,58,0.83,30249,EUR
2865,B_R,SI1,60.8,55,NA,15872,GBP
4728.415646,D_R,VVS1,62,56,0.56,2613,AUD
2866,D_R,VVS1,61.8,55,0.56,14055,GBP
2866,E_A,VS1,62.2,55,0.71,3308,GBP
3594.9249698,E_C,VVS1,62.3,58,0.7,41329,USD
4728.415646,B_T,NA,61.3,58,0.96,47446,AUD
3596.1793051,E_R,VS2,62.4,57,0.7,28697,USD
4730.065477,B_C,NA,61.2,53,0.8,41176,AUD
400386.72785,B_X,SI2,58.4,57,0.95,44421,JPY
400386.72785,E_X,VVS1,61.2,56,0.52,39824,JPY
4730.065477,E_X,NA,61.7,53,0.82,22217,AUD
2867,E_X,SI2,62.3,56,0.82,20025,GBP
4730.065477,B_X,SI2,59.7,57,0.82,2998,AUD
3596.1793051,E_Y,SI1,61.3,57,0.8,2386,USD
3367.314436,A_X,SI2,68.2,61,0.96,35255,EUR
400526.3814,E_T,VS1,62.4,55,0.72,4981,JPY
3597.4336404,E_Y,IF,60.5,57,0.62,19369,USD
400526.3814,B_A,NA,61,58,0.79,21482,JPY
3369.663452,E_A,SI1,60.8,55,0.72,7056,EUR
4733.3651390000005,E_Y,IF,61.8,56,0.62,50901,AUD
3369.663452,E_Y,NA,61.3,57,0.73,33287,EUR
3369.663452,E_C,VVS2,60.9,57,0.72,20355,EUR
3370.83796,B_X,VVS2,61.8,60,0.52,48186,EUR
400805.6885,E_A,SI2,62.2,57,NA,12427,JPY
3370.83796,B_A,VVS2,62.1,58,0.64,41853,EUR
400805.6885,E_C,SI1,62.1,56,0.74,5854,JPY
3599.942311,E_X,NA,61.5,56,0.72,37618,USD
400805.6885,B_T,I1,61.6,61,1.04,11179,JPY
3601.1966463,D_A,SI1,61.3,58,0.73,2801,USD
3601.1966463,C_A,SI1,63.6,57,NA,29968,USD
3601.1966463,E_T,NA,61.8,55,NA,25294,USD
3373.186976,C_R,SI1,62.5,56.7,NA,26418,EUR
3373.186976,E_T,I1,61.7,56,1.02,43843,EUR
3373.186976,D_Y,NA,59,62,0.7,19829,EUR
3373.186976,E_R,SI1,61.8,56,0.7,40743,EUR
4738.314632,E_R,SI1,61.4,54,0.7,789,AUD
4738.314632,E_R,SI1,60.7,56,0.7,41762,AUD
2872,D_A,VS2,58.3,57,0.72,45080,GBP
4739.964463,D_X,NA,62,58,NA,29080,AUD
3374.361484,E_A,SI2,62.8,56,0.76,19567,EUR
3603.7053169,E_T,SI2,61.7,56,1,16619,USD
4739.964463,A_C,NA,65.5,62,1,49709,AUD
401224.64915,A_T,SI1,65.7,58,NA,49689,JPY
4739.964463,B_P,SI1,61.8,58,0.9,48440,AUD
401224.64915,C_P,SI1,64,61,0.9,42075,JPY
3603.7053169,A_T,NA,65.3,61,NA,33119,USD
401224.64915,A_T,SI1,65.8,56,0.9,49906,JPY
2873,B_P,SI1,60.9,61,NA,4433,GBP
2874,B_R,VS2,61.2,59,0.71,34232,GBP
4741.614294,B_X,NA,59,59,0.7,28980,AUD
2874,B_X,VS1,60.8,62,0.7,19343,GBP
2874,B_Y,NA,61.8,58,0.7,47239,GBP
3375.535992,E_X,VS1,61,55,0.7,1042,EUR
3604.9596522,E_X,VS1,61.6,55,0.7,20771,USD
2874,E_X,VS1,62.4,56,0.7,52106,GBP
401364.3027,B_Y,NA,62.9,59,NA,11972,JPY
3606.2139875,E_C,SI1,62.4,56,0.77,43732,USD
401503.95625,A_T,NA,66.3,61,1,53119,JPY
401503.95625,A_C,SI2,69.5,55,1,24275,JPY
3607.4683228,B_A,VS1,62.6,60,0.73,35132,USD
401783.26335,E_A,NA,62.4,56,NA,15333,JPY
3379.059516,E_Y,VS2,62.3,55,NA,40662,EUR
2877,C_C,VVS1,62.7,56,NA,18123,GBP
3608.7226581,C_X,VS1,59.1,62,NA,11247,USD
3380.234024,D_X,SI1,62.8,59,NA,14190,EUR
3381.408532,D_X,SI1,61.4,56,NA,26138,EUR
4749.863449,B_X,VS1,60.4,60,0.7,22825,AUD
4749.863449,B_X,VS1,62.7,58,0.71,720,AUD
402062.57045,E_Y,NA,61,56,0.84,27849,JPY
4749.863449,E_P,SI2,60.3,54,NA,8337,AUD
3611.2313287,A_X,NA,56.9,69,0.72,25654,USD
3611.2313287,E_X,VS1,62,56,NA,26630,USD
4751.51328,D_P,NA,58.7,61,NA,17479,AUD
4753.163111,E_C,VVS1,62,55,0.7,36847,AUD
2881,D_A,VS2,60,59,0.71,34037,GBP
2882,D_C,IF,62.8,56,0.7,27465,GBP
402481.5311,E_X,VVS1,61.8,56,0.54,10823,JPY
3614.9943346,B_X,VS2,59.9,58,0.73,36657,USD
3614.9943346,A_X,NA,56.6,65,0.88,11077,USD
4754.812942,B_X,NA,58.7,57,NA,35285,AUD
3386.106564,E_R,SI1,61.8,56,0.72,22997,EUR
3616.2486699,C_C,SI2,62.7,64,NA,27157,USD
4756.462773,A_C,SI2,65,61,NA,5593,AUD
4759.762435,D_X,SI1,63.8,57,0.84,1463,AUD
2885,B_T,NA,62.7,60,1.01,49383,GBP
402900.49175,E_R,SI2,61.5,55,0.77,2128,JPY
3618.7573405,A_A,NA,56.3,63,NA,42365,USD
3388.45558,A_R,SI2,66.9,57,0.9,46474,EUR
4761.412266,E_A,NA,61.4,56,NA,36222,AUD
2887,D_R,NA,62.4,54,0.71,13585,GBP
2889,D_A,VS2,63.5,54,NA,36538,GBP
2889,C_C,SI2,63.5,58,0.9,45098,GBP
3393.153612,D_X,VS1,62.8,56,0.71,43550,EUR
3393.153612,E_X,SI1,61.2,56,NA,38048,EUR
4766.361759,B_X,VS2,61.8,56,0.77,45324,AUD
4766.361759,B_A,SI1,59.8,61,0.77,37451,AUD
403598.7595,E_X,NA,62.4,57,NA,11139,JPY
4768.01159,B_X,SI1,61.5,60,0.8,31409,AUD
3394.32812,C_X,SI1,63.8,59,0.8,3377,EUR
3625.029017,E_Y,NA,61.5,56,0.66,11473,USD
3626.2833523,D_A,VS2,61.2,58,NA,5380,USD
2891,E_X,VS2,61.2,56,NA,20734,GBP
3395.502628,E_A,VS2,62.7,56,0.71,45660,EUR
403738.41305,E_R,NA,61.1,56,0.72,44953,JPY
3395.502628,C_R,VS2,62.3,61,NA,35136,EUR
2892,E_C,SI2,61.8,55,0.86,22034,GBP
3627.5376876,A_C,I1,65.1,59,NA,2623,USD
4772.961083,D_X,VS1,62.6,55,0.71,30649,AUD
2893,D_Y,SI2,62.5,56,0.82,48915,GBP
3397.851644,E_Y,VVS2,61.5,57,0.71,31430,EUR
3397.851644,E_X,VS2,62.5,57,0.75,41516,EUR
4772.961083,E_Y,NA,62.5,55,NA,42307,AUD
3397.851644,D_Y,SI1,63.4,55,NA,48426,EUR
404157.3737,D_A,NA,62.4,57,0.81,49846,JPY
3399.026152,E_Y,NA,62.2,57,0.81,51373,EUR
3399.026152,E_X,NA,61.4,56,NA,9974,EUR
4776.260745,D_Y,NA,60.9,56,NA,10111,AUD
4776.260745,D_X,VS1,61.8,59,0.7,17893,AUD
404297.02725,E_Y,VVS2,62.1,53,NA,3505,JPY
2896,D_Y,VS1,59.8,58,0.74,22197,GBP
3401.375168,D_Y,VS2,61.3,60,0.77,20173,EUR
2896,D_Y,VS2,58.3,63,0.77,45273,GBP
3632.5550288,E_X,VVS1,61.6,56,NA,41931,USD
4777.910576,E_R,SI1,61.5,56,0.79,47596,AUD
3401.375168,E_A,SI2,61.5,55,0.73,49635,EUR
3632.5550288,B_A,SI1,60.9,58,0.77,53702,USD
4777.910576,D_T,I1,63.1,57,NA,2933,AUD
404436.6808,E_T,NA,61.5,57,1.01,28015,JPY
3402.549676,D_R,VVS2,60.6,57,0.6,36659,EUR
3633.8093641,B_A,SI1,61.1,58,0.76,42245,USD
3633.8093641,E_A,SI1,62.5,55,0.72,6691,USD
2897,B_R,NA,61.8,58,0.74,25918,GBP
3635.0636994,E_R,SI1,62.6,57,NA,939,USD
2898,E_Y,SI1,61.1,57,0.79,9250,GBP
404715.9879,E_Y,NA,62.3,57,0.79,43378,JPY
2898,E_Y,NA,62.3,57,NA,37261,GBP
404715.9879,E_Y,SI1,62.3,57,0.79,25816,JPY
2898,E_Y,SI1,62.3,57,NA,18478,GBP
3406.0732,D_X,SI1,61.9,58,0.7,24102,EUR
3406.0732,B_R,VS1,62.7,58,0.72,51976,EUR
2901,B_X,SI1,62.7,58,0.8,43e3,GBP
405134.94855,E_A,SI2,63,56,0.81,5560,JPY
4786.159731,B_A,SI2,62.5,59,0.81,1797,AUD
405134.94855,E_A,VS2,61.9,57,0.74,48331,JPY
3640.0810406,E_A,VS2,61.4,55,NA,25849,USD
4787.809562,E_Y,SI1,61.6,55,0.75,42642,AUD
405274.6021,A_A,VS2,64.6,59,NA,25549,JPY
4787.809562,B_A,VS2,59.6,60,NA,5923,AUD
3641.3353759,B_R,SI1,62.8,60,NA,5111,USD
405414.25565,E_R,SI1,62.3,57,0.75,521,JPY
3409.596724,E_R,SI1,61.9,55,0.72,8581,EUR
4789.459393,B_R,SI1,61.4,59,0.72,11385,AUD
3641.3353759,B_A,VS2,61.1,59,0.72,10348,USD
2904,D_X,SI1,63,54,0.79,34129,GBP
3410.771232,D_R,SI2,62.8,57,0.79,40061,EUR
2904,D_A,NA,58.4,59,NA,46216,GBP
405693.56275,D_Y,NA,59.3,62,0.7,40389,JPY
2905,D_Y,VVS2,63.4,59,0.7,41147,GBP
405693.56275,D_Y,VVS2,63.3,59,NA,4448,JPY
2905,D_Y,VS2,62.1,58,0.71,18770,GBP
3643.8440465,E_R,VVS1,62.5,54,0.53,5009,USD
3411.94574,D_P,SI1,63.5,58,0.91,1381,EUR
4792.759055,C_T,SI2,63.8,57,NA,24956,AUD
3411.94574,B_P,SI1,62.8,59,0.91,14033,EUR
4794.408886,E_T,VS1,62.2,58,0.8,52077,AUD
405833.2163,C_A,NA,62.8,61,0.74,9526,JPY
405972.86985,E_A,VVS2,62.4,53.9,0.61,25712,JPY
405972.86985,E_A,NA,62.4,53.6,0.61,7718,JPY
4796.058717,E_A,VVS2,62.1,54.2,0.61,46585,AUD
3414.294756,E_C,VVS1,62.8,57,0.72,6734,EUR
4796.058717,E_X,VS2,62.3,53,NA,16900,AUD
2907,E_X,NA,61.9,56,NA,6881,GBP
4796.058717,E_A,SI1,62.6,56,0.72,2877,AUD
655.375464,E_C,SI2,61.5,57,0.39,1282,EUR
699.9190974,E_R,SI1,61.3,55,0.32,24507,USD
77926.6809,B_X,NA,61.2,59,0.25,40668,JPY
920.605698,C_X,NA,63.6,57,NA,9807,AUD
655.375464,B_A,VS1,60.7,59,0.25,3930,EUR
558,B_A,VS1,61.5,60,NA,31189,GBP
77926.6809,B_T,VS2,60.8,58,0.31,42285,JPY
655.375464,B_T,NA,59.8,60,0.31,18274,EUR
920.605698,B_T,VS2,62.3,57,0.31,18055,AUD
77926.6809,B_C,NA,58.7,60,NA,46147,JPY
558,B_C,SI1,62.7,58,NA,28387,GBP
558,E_A,SI2,61.3,55,0.31,10587,GBP
920.605698,E_T,NA,59.9,57,0.31,18405,AUD
920.605698,B_T,VS2,60.7,61,0.31,33180,AUD
920.605698,B_T,VS2,62.3,60,0.31,19081,AUD
699.9190974,B_C,SI1,61,61,0.31,10782,USD
558,B_C,SI1,62.4,57,0.31,16146,GBP
558,B_A,SI2,60.9,60,NA,37517,GBP
406112.5234,D_C,SI1,63.6,56,0.82,33046,JPY
2909,B_R,VS2,60.9,57,0.7,41742,GBP
406252.17695,E_C,NA,61.9,56,0.71,6736,JPY
4802.658041,B_T,SI2,58.3,57,1.05,14596,AUD
3418.992788,E_Y,VS2,60.6,56,0.71,27130,EUR
3651.3700583,C_X,NA,60.3,61,0.77,28474,USD
3420.167296,C_A,VS2,63.2,56,NA,35611,EUR
406671.1376,B_A,SI1,61.2,60,0.8,39508,JPY
3652.6243936,A_C,NA,65.2,54,1,24788,USD
3420.167296,A_C,SI2,67,55,1,1658,EUR
406810.79115,D_R,VS2,60.7,60,0.7,7381,JPY
4805.957703,B_R,SI1,61.4,58,0.71,11929,AUD
2913,B_R,SI1,60.6,58,0.71,31338,GBP
406810.79115,D_R,SI1,61.7,56,0.71,19655,JPY
2913,E_R,SI1,61.7,57,0.71,44093,GBP
406810.79115,B_T,SI2,62,59,0.91,43066,JPY
4805.957703,B_A,SI1,62.2,59,0.83,22073,AUD
4807.607534,E_A,SI1,61.4,58,0.73,38058,AUD
2915,D_Y,SI1,63.6,57,NA,47553,GBP
3423.69082,D_Y,NA,62,55,NA,6367,EUR
4810.907196,D_C,VS1,60.8,57,NA,12084,AUD
4812.557027,E_T,SI1,62,57,0.93,2918,AUD
2917,B_X,VS1,62.5,60,0.74,17544,GBP
3426.039836,E_A,VS2,62.5,58,NA,19774,EUR
407509.0589,D_X,VS2,59.5,58,0.71,40217,JPY
3660.1504054,E_T,NA,61.8,55,0.72,30732,USD
3661.4047407,D_Y,VS1,60.5,57,0.72,47117,USD
407648.71245,D_C,SI1,62.5,56,0.8,43673,JPY
407648.71245,B_Y,NA,62.2,56,0.73,11435,JPY
407648.71245,E_Y,VVS2,61.9,55,0.73,18840,JPY
3662.659076,B_A,VS1,59.7,57,NA,8391,USD
407788.366,E_X,NA,61,55,0.72,22118,JPY
407788.366,E_X,VS1,62.6,55,0.71,30517,JPY
4819.156351,D_C,NA,60.5,60,NA,3891,AUD
2921,D_A,NA,59.9,59,NA,38541,GBP
3430.737868,A_T,VS2,64.1,66,0.9,3492,EUR
4820.806182,D_A,VS2,63.7,58,NA,3261,AUD
3665.1677466,D_A,NA,63.3,59,0.71,40675,USD
4820.806182,D_X,VS1,59.7,57,0.68,3979,AUD
408067.6731,E_X,VVS1,61.6,56,0.53,38691,JPY
3431.912376,E_R,SI2,60.6,56,0.77,22452,EUR
2923,D_A,VS2,63,57,0.72,53800,GBP
2923,D_A,NA,63.2,58,0.72,508,GBP
408207.32665,D_A,NA,61.8,59,0.7,36262,JPY
4822.456013,D_A,SI1,61.5,58,0.75,31922,AUD
4822.456013,E_C,NA,62.5,57,0.87,15271,AUD
3666.4220819,E_A,VS1,62.4,54,0.71,3796,USD
3666.4220819,E_R,NA,60.2,56,0.77,18644,USD
2923,E_X,SI1,61.1,56,NA,169,GBP
2923,C_A,SI1,58.3,60,0.75,8184,GBP
3667.6764172,E_T,VS1,61.5,56,0.7,35266,USD
3668.9307525,D_A,IF,63.3,58,0.51,47623,USD
2925,E_T,IF,61.5,56,0.71,35337,GBP
408486.63375,B_T,I1,60.5,58,1.2,52426,JPY
408626.2873,B_X,SI1,61.2,56,0.81,5782,JPY
2927,D_C,VS1,63.3,57,0.77,39815,GBP
408765.94085,B_C,SI2,59.5,60,0.9,18907,JPY
3438.959424,D_X,VS2,61.3,54,NA,35979,EUR
4830.705168,D_R,VS2,60.8,59,0.7,53753,AUD
3673.9480937,D_Y,VS2,61.1,57,0.8,3757,USD
4832.354999,E_Y,VS2,61.8,57,0.7,18962,AUD
2929,E_A,SI1,60.1,57,0.7,8742,GBP
409184.9015,B_A,VS1,60.3,58,0.7,33159,JPY
4834.00483,E_A,VS1,62.3,54,0.7,27723,AUD
3675.202429,E_Y,VS1,62.7,57,0.71,46221,USD
3675.202429,E_Y,NA,62.6,57,0.71,29161,USD
409184.9015,D_A,NA,58.7,63,0.9,1645,JPY
2930,A_A,SI2,65,58,0.9,32068,GBP
4834.00483,E_Y,VVS1,61.7,57,NA,37305,AUD
3676.4567643,D_Y,NA,60.8,57,0.7,41505,USD
2931,D_X,VS2,63.3,57,0.72,31484,GBP
4835.654661,E_X,VS2,61.8,59,0.72,14173,AUD
4837.304492,B_Y,VVS1,62,61,0.7,47643,AUD
4837.304492,D_X,NA,63.2,58,0.7,26947,AUD
409603.86215,D_Y,VVS2,62.2,57,0.72,30102,JPY
2933,B_X,VS2,59.9,58,NA,19417,GBP
3680.2197702,C_C,SI2,62.7,64,0.9,1387,USD
3681.4741055,B_C,NA,60.2,52,0.91,16020,USD
3681.4741055,A_T,I1,65.4,62,1.17,46594,USD
3682.7284408,D_Y,VVS2,61.8,60,NA,39374,USD
3448.355488,E_R,SI2,62.6,54,0.7,26217,EUR
3449.529996,E_A,NA,62.1,56,0.82,11402,EUR
3683.9827761,B_A,SI1,58.3,62,NA,6107,USD
3683.9827761,B_Y,NA,59.6,57,0.76,30602,USD
410162.47635,B_Y,SI2,58.8,60,0.95,44033,JPY
3450.704504,D_C,VVS1,62.7,57,0.71,3641,EUR
4847.203478,E_A,NA,60.2,57,NA,24211,AUD
3451.879012,D_X,NA,62.7,58,0.73,28428,EUR
3451.879012,D_Y,VS1,60.7,57,0.73,50849,EUR
410441.78345,D_X,NA,61.9,56,0.83,7422,JPY
2939,E_X,NA,62.7,58,0.73,33768,GBP
3686.4914467,E_A,SI2,62.4,57,0.72,32982,USD
2939,E_Y,NA,60.6,55,0.75,13481,GBP
2939,E_T,VS2,61.8,56,NA,33186,GBP
4848.853309,B_C,VS2,62.6,59,0.82,2405,AUD
3687.745782,C_X,VVS2,63.1,57,0.7,50924,USD
2940,E_X,VS1,61.2,54,NA,19545,GBP
2940,A_A,VS2,56,67,0.75,23305,GBP
3687.745782,C_C,I1,57.6,61,1,29980,USD
3453.05352,E_A,VS2,61.6,57,0.75,20334,EUR
3687.745782,E_A,VS2,61.5,56,0.7,22472,USD
2941,D_A,SI2,59.2,59,0.79,17896,GBP
4853.802802,B_X,NA,61.1,58,0.71,33314,AUD
2942,A_Y,SI2,65.7,59,1.03,17541,GBP
3455.402536,E_X,NA,60.8,56,0.7,33823,EUR
410860.7441,B_R,SI1,61.6,59,0.76,51748,JPY
4853.802802,A_Y,SI2,67.1,59,NA,5740,AUD
4855.452633,E_R,SI1,61.4,56,0.73,11414,AUD
411140.0512,D_C,NA,61.3,58,0.74,36867,JPY
2944,E_Y,SI1,61.6,55,0.79,23392,GBP
3694.0174585,D_R,NA,60.4,57,0.57,27334,USD
3694.0174585,D_C,VS2,61.5,55,0.79,5844,USD
3694.0174585,C_Y,SI1,64.9,56,0.85,50413,USD
4860.402126,D_A,VS1,63.3,59,0.71,32055,AUD
3460.100568,D_A,VS1,62.7,57,NA,10581,EUR
3460.100568,E_C,VVS1,62.5,57,0.72,13891,EUR
411419.3583,E_T,NA,61.5,56,0.77,39564,JPY
3695.2717938,E_A,SI1,62.3,55,NA,32017,USD
3461.275076,D_C,NA,61.7,56,0.78,6759,EUR
3696.5261291,E_A,NA,62.1,57,NA,44090,USD
411559.01185,B_R,VS2,60.9,59,0.73,40093,JPY
3696.5261291,E_C,VVS1,61.2,57,0.7,20599,USD
411559.01185,E_T,VS1,62,56,0.74,27517,JPY
2947,E_T,VS1,61.1,57,0.74,14298,GBP
411559.01185,E_R,NA,61.2,57,0.73,30099,JPY
2947,C_C,VS2,62.4,54,0.82,43944,GBP
411559.01185,B_T,SI1,60.9,56,0.9,40207,JPY
4863.701788,E_Y,VS1,61.7,55,0.73,32412,AUD
3697.7804644,B_T,SI2,62.5,58,0.9,8617,USD
3697.7804644,B_T,NA,60.6,60,0.9,26945,USD
3462.449584,E_T,NA,62,56,0.9,50899,EUR
3462.449584,A_A,SI2,65.8,58,1,7415,EUR
4865.351619,D_A,VS2,63,56,0.72,39249,AUD
3463.624092,E_A,SI1,61.7,57,0.76,194,EUR
411838.31895,E_R,NA,62.6,57,0.77,41787,JPY
3700.289135,D_T,VS1,62.7,58,0.81,11042,USD
3700.289135,E_Y,VS1,62.4,57,0.71,27793,USD
3464.7986,B_R,VS2,62.1,60,NA,15219,EUR
2951,E_X,VVS1,61.6,55,0.54,50892,GBP
2951,D_R,VS1,62.7,58,0.72,36540,GBP
4868.651281,E_C,SI1,62.3,58,0.81,28951,AUD
3701.5434703,E_A,SI1,61,56,0.72,26430,USD
3467.147616,D_A,VS2,62.4,58,NA,26501,EUR
412257.2796,D_A,VS2,63.4,59,NA,35482,JPY
3702.7978056,D_A,VS2,61.8,59,0.7,21519,USD
412257.2796,D_A,VS1,61.3,60,0.7,33065,JPY
4870.301112,E_Y,NA,61.5,55,NA,17558,AUD
3702.7978056,E_A,NA,61.9,58,0.7,18854,USD
3702.7978056,E_A,VS2,62.6,57,0.7,51212,USD
4870.301112,E_A,VS2,62.1,55,0.7,42171,AUD
412257.2796,C_A,NA,61,61,0.7,43756,JPY
3704.0521409,D_C,VS2,59.1,59,NA,1798,USD
2953,B_X,VS2,63,59,0.79,47119,GBP
412396.93315,C_X,NA,64.4,59,NA,29397,JPY
3469.496632,D_A,VS2,59.6,60,0.71,13105,EUR
3469.496632,E_R,SI1,61.9,55,0.72,9087,EUR
3705.3064762,B_A,NA,61.1,59,0.72,14647,USD
3469.496632,B_R,SI1,61.4,59,0.72,5863,EUR
3469.496632,D_R,SI1,63.1,58,NA,6008,EUR
4875.250605,B_T,VS1,62.2,62,0.89,10380,AUD
3471.845648,D_X,NA,62.4,57,NA,29289,EUR
2956,D_C,VS1,61.4,56,0.74,31089,GBP
